PNA;MIEJSCOWOå∆;ULICA;NUMERY;GMINA;POWIAT;WOJEW”DZTWO
41-800;Zabrze;Stanis≥awa ØÛ≥kiewskiego;;Zabrze;Zabrze;úlπskie
41-810;Zabrze;Stara Kolonia;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Staromiejska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Staropolska;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Stawowa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Stefana Batorego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Stefana Czarnieckiego;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Stefana Okrzei;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Stefana Øeromskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Stefanii Szczepaniakowej;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Stokrotek;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;StorczykÛw;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Straøacka;;Zabrze;Zabrze;úlπskie
41-818;Zabrze;Strzelca;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;StrzelcÛw Bytomskich;;Zabrze;Zabrze;úlπskie
41-809;Zabrze;Sudecka;;Zabrze;Zabrze;úlπskie
41-814;Zabrze;SzczeciÒska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;SzczÍúÊ Boøe;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Szkolna;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Szpitalna;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;SztygarÛw;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Szyb Franciszek;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Szyb Wschodni;;Zabrze;Zabrze;úlπskie
41-808;Zabrze;Szybowa;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;åcieøka GÛrnicza;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;ålπska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;årednia;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Andrzeja Boboli;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Barbary;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Cecylii;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;úw. Filipa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Floriana;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;úw. Jacka;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;úw. Jana;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Jerzego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. JÛzefa;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;úw. Kamila;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;úw. Ma≥gorzaty;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Marcina;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Stanis≥awa Kostki;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;úw. Teresy;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;úw. Urbana;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;úw. WawrzyÒca;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;úw. Wojciecha;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;åwierkowa;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Tadeusza Boya-ØeleÒskiego;;Zabrze;Zabrze;úlπskie
41-808;Zabrze;Tadeusza Jab≥oÒskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Tadeusza Rejtana;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Targowa;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;TarnogÛrska;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Tarnopolska;3-67(n), 12-66(p), 21-80;Zabrze;Zabrze;úlπskie
41-814;Zabrze;Tarnopolska;85-95(n);Zabrze;Zabrze;úlπskie
41-809;Zabrze;TatrzaÒska;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Teodora Lelka;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Teofila Lenartowicza;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Tomasza Nocznickiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Tomasza Pucha≥ki;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Tomasza Zana;;Zabrze;Zabrze;úlπskie
41-819;Zabrze;Topolowa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Torowa;;Zabrze;Zabrze;úlπskie
41-811;Zabrze;ToruÒska;;Zabrze;Zabrze;úlπskie
41-814;Zabrze;TraktorzystÛw;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;TrÍbacka;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Trocera;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;TulipanÛw;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Turystyczna;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Tylna;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Tymiankowa;;Zabrze;Zabrze;úlπskie
41-809;Zabrze;Tyska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;UchodücÛw;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;Wac≥awa Karczewskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Walerego £ukasiÒskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wandy;;Zabrze;Zabrze;úlπskie
41-814;Zabrze;WarmiÒska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Warszawska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wawelska;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;WawrzyÒca Korwina;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;Weso≥a;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;WÍgielna;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;WiarusÛw;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;Wiejska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wierzbowa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wiktora Brysza;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wiktora Pilicha;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wilcza;;Zabrze;Zabrze;úlπskie
41-810;Zabrze;Wincentego Janasa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wincentego Pola;;Zabrze;Zabrze;úlπskie
41-814;Zabrze;Wincentego Witosa;;Zabrze;Zabrze;úlπskie
41-810;Zabrze;Wiosenna;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;Wiosny LudÛw;;Zabrze;Zabrze;úlπskie
41-811;Zabrze;Wiúniowa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wita Stwosza;;Zabrze;Zabrze;úlπskie
41-813;Zabrze;Witkacego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;W≥adys≥awa Broniewskiego;;Zabrze;Zabrze;úlπskie
41-808;Zabrze;W≥adys≥awa Grabskiego;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;W≥adys≥awa IV;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;W≥adys≥awa Jagie≥≥y;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;W≥adys≥awa £okietka;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;W≥adys≥awa Orkana;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;W≥adys≥awa Reymonta;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;W≥adys≥awa Skoczylasa;;Zabrze;Zabrze;úlπskie
41-818;Zabrze;Wodnika;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;Wojciecha Bogus≥awskiego;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Wojciecha Drzyma≥y;;Zabrze;Zabrze;úlπskie
41-810;Zabrze;Wojciecha Gersona;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Wojciecha Kossaka;;Zabrze;Zabrze;úlπskie
41-808;Zabrze;Wojska Polskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wolnoúci;1-375(n), 2-400(p);Zabrze;Zabrze;úlπskie
41-806;Zabrze;Wolnoúci;377-547(n), 402-586(p);Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wolska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wrzosowa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Wyzwolenia;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zab≥ocie;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zakπtek;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;ZakopiaÒska;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Zamkowa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;ZaolziaÒska;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zawiszy Czarnego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zieleniewskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zielona;;Zabrze;Zabrze;úlπskie
41-803;Zabrze;Ziemska;;Zabrze;Zabrze;úlπskie
41-806;Zabrze;Zjednoczenia;;Zabrze;Zabrze;úlπskie
41-814;Zabrze;Z≥ota;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zofii Na≥kowskiej;;Zabrze;Zabrze;úlπskie
41-814;Zabrze;Zwrotnicza;;Zabrze;Zabrze;úlπskie
41-807;Zabrze;ZwyciÍstwa;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zygfryda Kupki;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zygmunta Augusta;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Zygmunta KrasiÒskiego;;Zabrze;Zabrze;úlπskie
41-800;Zabrze;Øelazna;;Zabrze;Zabrze;úlπskie
41-808;Zabrze;Øniwiarzy;;Zabrze;Zabrze;úlπskie
41-811;Zabrze;Øurawia;;Zabrze;Zabrze;úlπskie
41-810;Zabrze;Øywiecka;;Zabrze;Zabrze;úlπskie
43-516;Zabrzeg;;;Czechowice-Dziedzice;bielski;úlπskie
33-390;Zabrzeø;;;£πcko;nowosπdecki;ma≥opolskie
22-135;Zabudnowo;;;Bia≥opole;che≥mski;lubelskie
22-335;Zaburze;;;ØÛ≥kiewka;krasnostawski;lubelskie
22-463;Zaburze;;;Radecznica;zamojski;lubelskie
22-463;Zaburze (Poøarki);;;Radecznica;zamojski;lubelskie
22-463;Zaburze (åwiniarki);;;Radecznica;zamojski;lubelskie
08-221;Zabuøe;;;Sarnaki;≥osicki;mazowieckie
22-420;ZabytÛw;;;SkierbieszÛw;zamojski;lubelskie
97-319;Zacharz;;;BÍdkÛw;tomaszowski;≥Ûdzkie
63-400;Zacharzew;;;OstrÛw Wielkopolski;ostrowski;wielkopolskie
44-187;Zacharzowice;;;Wielowieú;gliwicki;úlπskie
26-807;ZacharzÛw;;;RadzanÛw;bia≥obrzeski;mazowieckie
52-116;Zacharzyce;;;Siechnice;wroc≥awski;dolnoúlπskie
64-813;Zacharzyn;;;Chodzieø;chodzieski;wielkopolskie
64-813;Zacharzyn (Wymys≥aw);;;Chodzieø;chodzieski;wielkopolskie
26-050;Zache≥mie;;;ZagnaÒsk;kielecki;úwiÍtokrzyskie
58-562;Zache≥mie;;;PodgÛrzyn;karkonoski;dolnoúlπskie
73-150;Zache≥mie;;;£obez;≥obeski;zachodniopomorskie
73-150;Zache≥mie (Meszne);;;£obez;≥obeski;zachodniopomorskie
34-211;Zache≥mna;;;BudzÛw;suski;ma≥opolskie
26-804;Zachmiel;;;Stromiec;bia≥obrzeski;mazowieckie
64-361;Zachodzko;;;Miedzichowo;nowotomyski;wielkopolskie
27-545;Zachoinie;;;Lipnik;opatowski;úwiÍtokrzyskie
26-332;ZachorzÛw;;;S≥awno;opoczyÒski;≥Ûdzkie
26-332;ZachorzÛw-Kolonia;;;S≥awno;opoczyÒski;≥Ûdzkie
55-080;Zachowice;;;Kπty Wroc≥awskie;wroc≥awski;dolnoúlπskie
39-340;ZachwiejÛw;;;Padew Narodowa;mielecki;podkarpackie
13-113;Zachy;;;Janowo;nidzicki;warmiÒsko-mazurskie
26-080;Zachybie;;;MniÛw;kielecki;úwiÍtokrzyskie
19-230;Zacieczki;;;Szczuczyn;grajewski;podlaskie
16-030;Zacisze;;;Supraúl;bia≥ostocki;podlaskie
16-060;Zacisze;;;Zab≥udÛw;bia≥ostocki;podlaskie
21-230;Zacisze;;;Sosnowica;parczewski;lubelskie
21-500;Zacisze;;;Bia≥a Podlaska;bialski;lubelskie
59-820;Zacisze;;;Leúna;lubaÒski;dolnoúlπskie
62-400;Zacisze;;;S≥upca;s≥upecki;wielkopolskie
63-810;Zacisze;;;Borek Wielkopolski;gostyÒski;wielkopolskie
64-763;Zacisze;;;Krzyø Wielkopolski;czarnkowsko-trzcianecki;wielkopolskie
66-428;Zacisze;;;Lubiszyn;gorzowski;lubuskie
72-313;Zacisze;;;Gryfice;gryficki;zachodniopomorskie
73-220;Zacisze;;;Drawno;choszczeÒski;zachodniopomorskie
76-015;Zacisze;;;Manowo;koszaliÒski;zachodniopomorskie
99-220;Zacisze;;;Wartkowice;poddÍbicki;≥Ûdzkie
95-063;Zacywilki;;;RogÛw;brzeziÒski;≥Ûdzkie
33-140;Zaczarnie;;;Lisia GÛra;tarnowski;ma≥opolskie
16-070;Zaczerlany;;;Choroszcz;bia≥ostocki;podlaskie
36-062;Zaczernie;;;Trzebownisko;rzeszowski;podkarpackie
36-062;Zaczernie (GÛrka Zaczerska);;;Trzebownisko;rzeszowski;podkarpackie
21-504;Zaczopki;;;Rokitno;bialski;lubelskie
26-903;Zadπbrowie;;;G≥owaczÛw;kozienicki;mazowieckie
37-716;Zadπbrowie;;;Or≥y;przemyski;podkarpackie
37-716;Zadπbrowie (Nowe Osiedle);;;Or≥y;przemyski;podkarpackie
98-290;Zadπbrowie-Rudunek;;;Warta;sieradzki;≥Ûdzkie
98-290;Zadπbrowie-Rudunek (PoddÍbina);;;Warta;sieradzki;≥Ûdzkie
98-290;Zadπbrowie-Wiatraczyska;;;Warta;sieradzki;≥Ûdzkie
74-204;Zadeklino;;;Kozielice;pyrzycki;zachodniopomorskie
22-554;ZadÍbce;;;Trzeszczany;hrubieszowski;lubelskie
22-554;ZadÍbce-Kolonia;;;Trzeszczany;hrubieszowski;lubelskie
05-505;ZadÍbie;;;PraømÛw;piaseczyÒski;mazowieckie
05-650;ZadÍbie;;;ChynÛw;grÛjecki;mazowieckie
21-211;ZadÍbie;;;DÍbowa K≥oda;parczewski;lubelskie
23-100;ZadÍbie;;;Bychawa;lubelski;lubelskie
77-304;ZadÍbie;;;Rzeczenica;cz≥uchowski;pomorskie
98-277;ZadÍbieniec;;;Brπszewice;sieradzki;≥Ûdzkie
22-610;Zadnoga;;;Krynice;tomaszowski;lubelskie
18-230;Zadobrze;;;Ciechanowiec;wysokomazowiecki;podlaskie
26-670;Zadobrze;;;Pionki;radomski;mazowieckie
24-300;Zadole;;;Opole Lubelskie;opolski;lubelskie
27-580;Zadole;;;Sadowie;opatowski;úwiÍtokrzyskie
27-620;Zadole;;;Dwikozy;sandomierski;úwiÍtokrzyskie
98-346;Zadole;;;Skomlin;wieluÒski;≥Ûdzkie
27-620;Zadole (Czermin PanieÒski);;;Dwikozy;sandomierski;úwiÍtokrzyskie
32-300;Zadole Kosmolowskie;;;Olkusz;olkuski;ma≥opolskie
64-020;Zadory;;;CzempiÒ;koúciaÒski;wielkopolskie
62-872;Zadowice;;;Godziesze Wielkie;kaliski;wielkopolskie
32-353;Zadroøe;;;Trzyciπø;olkuski;ma≥opolskie
77-200;Zadry;;;Miastko;bytowski;pomorskie
39-340;Zaduszniki;;;Padew Narodowa;mielecki;podkarpackie
87-612;Zaduszniki;;;Wielgie;lipnowski;kujawsko-pomorskie
62-740;Zadworna;;;TuliszkÛw;turecki;wielkopolskie
16-100;Zadworzany;;;SokÛ≥ka;sokÛlski;podlaskie
23-250;Zadworze;;;UrzÍdÛw;kraúnicki;lubelskie
38-700;ZadwÛrze;;;Ustrzyki Dolne;bieszczadzki;podkarpackie
99-232;Zadzim;;;Zadzim;poddÍbicki;≥Ûdzkie
21-509;Zagacie;;;KodeÒ;bialski;lubelskie
32-070;Zagacie;;;CzernichÛw;krakowski;ma≥opolskie
42-230;Zagacie;;;Koniecpol;czÍstochowski;úlπskie
97-570;Zagacie;;;PrzedbÛrz;radomszczaÒski;≥Ûdzkie
42-230;Zagacie (StefanÛw);;;Koniecpol;czÍstochowski;úlπskie
97-420;Zagadki;;;SzczercÛw;be≥chatowski;≥Ûdzkie
62-730;Zagaj;;;Dobra;turecki;wielkopolskie
99-122;Zagaj;;;GÛra åwiÍtej Ma≥gorzaty;≥Íczycki;≥Ûdzkie
24-313;Zagajdzie;;;Karczmiska;opolski;lubelskie
14-521;Zagaje;;;Lelkowo;braniewski;warmiÒsko-mazurskie
28-300;Zagaje;;;JÍdrzejÛw;jÍdrzejowski;úwiÍtokrzyskie
32-095;Zagaje;;;Iwanowice;krakowski;ma≥opolskie
66-218;Zagaje;;;Lubrza;úwiebodziÒski;lubuskie
66-542;Zagaje;;;Zwierzyn;strzelecko-drezdenecki;lubuskie
76-012;Zagaje;;;PolanÛw;koszaliÒski;zachodniopomorskie
77-220;Zagaje;;;Kocza≥a;cz≥uchowski;pomorskie
28-440;Zagaje DÍbiaÒskie;;;Dzia≥oszyce;piÒczowski;úwiÍtokrzyskie
28-131;Zagaje Kikowskie;;;Solec-ZdrÛj;buski;úwiÍtokrzyskie
32-130;Zagaje Ksiπønickie;;;Koszyce;proszowicki;ma≥opolskie
32-090;Zagaje Smrokowskie;;;S≥omniki;krakowski;ma≥opolskie
28-506;Zagaje Stradowskie;;;Czarnocin;kazimierski;úwiÍtokrzyskie
98-290;Zagajew;;;Warta;sieradzki;≥Ûdzkie
88-133;Zagajewice;;;Dπbrowa Biskupia;inowroc≥awski;kujawsko-pomorskie
88-220;Zagajewice;;;OsiÍciny;radziejowski;kujawsko-pomorskie
88-133;Zagajewiczki;;;Dπbrowa Biskupia;inowroc≥awski;kujawsko-pomorskie
22-546;Zagajnik;;;Werbkowice;hrubieszowski;lubelskie
59-730;Zagajnik;;;Nowogrodziec;boles≥awiecki;dolnoúlπskie
56-330;Zagajniki;;;CieszkÛw;milicki;dolnoúlπskie
28-411;ZagajÛw;;;Micha≥Ûw;piÒczowski;úwiÍtokrzyskie
28-506;ZagajÛw;;;Czarnocin;kazimierski;úwiÍtokrzyskie
28-506;ZagajÛw (Bugaj Zagajowski);;;Czarnocin;kazimierski;úwiÍtokrzyskie
28-506;ZagajÛw (Podlesie);;;Czarnocin;kazimierski;úwiÍtokrzyskie
28-411;ZagajÛwek;;;Micha≥Ûw;piÒczowski;úwiÍtokrzyskie
24-313;Zag≥oba;;;WilkÛw;opolski;lubelskie
95-011;Zag≥oba;;;StrykÛw;zgierski;≥Ûdzkie
95-011;Zag≥oba (RomanÛw);;;StrykÛw;zgierski;≥Ûdzkie
97-425;Zag≥Ûwki;;;ZelÛw;be≥chatowski;≥Ûdzkie
26-050;ZagnaÒsk;;;ZagnaÒsk;kielecki;úwiÍtokrzyskie
11-135;Zagony;;;Lubomino;lidzbarski;warmiÒsko-mazurskie
77-140;Zagony;;;Tuchomie;bytowski;pomorskie
32-218;Zagorzany;;;S≥aboszÛw;miechowski;ma≥opolskie
28-210;Zagorzyce;;;Bogoria;staszowski;úwiÍtokrzyskie
28-400;Zagorzyce;;;PiÒczÛw;piÒczowski;úwiÍtokrzyskie
32-200;Zagorzyce;;;MiechÛw;miechowski;ma≥opolskie
39-126;Zagorzyce;;;SÍdziszÛw Ma≥opolski;ropczycko-sÍdziszowski;podkarpackie
88-200;Zagorzyce;;;RadziejÛw;radziejowski;kujawsko-pomorskie
33-390;Zagorzyn;;;£πcko;nowosπdecki;ma≥opolskie
62-812;Zagorzyn;;;BlizanÛw;kaliski;wielkopolskie
05-200;Zagoúciniec;;;Wo≥omin;wo≥omiÒski;mazowieckie
73-108;ZagoúÊ;;;Kobylanka;stargardzki;zachodniopomorskie
78-500;Zagozd;;;Drawsko Pomorskie;drawski;zachodniopomorskie
21-421;Zagoüdzie;;;Stanin;≥ukowski;lubelskie
98-277;ZagÛra;;;Brπszewice;sieradzki;≥Ûdzkie
72-131;ZagÛrce;;;Maszewo;goleniowski;zachodniopomorskie
72-306;ZagÛrcze;;;Gryfice;gryficki;zachodniopomorskie
98-277;ZagÛrcze;;;Brπszewice;sieradzki;≥Ûdzkie
76-251;ZagÛrki;;;Kobylnica;s≥upski;pomorskie
77-300;ZagÛrki;;;Cz≥uchÛw;cz≥uchowski;pomorskie
78-500;ZagÛrki;;;Drawsko Pomorskie;drawski;zachodniopomorskie
99-235;ZagÛrki;;;PÍczniew;poddÍbicki;≥Ûdzkie
62-874;ZagÛrna;;;Brzeziny;kaliski;wielkopolskie
22-145;ZagÛrnik;;;Dubienka;che≥mski;lubelskie
34-120;ZagÛrnik;;;AndrychÛw;wadowicki;ma≥opolskie
32-353;ZagÛrowa;;;Trzyciπø;olkuski;ma≥opolskie
62-410;ZagÛrÛw;;;ZagÛrÛw;s≥upecki;wielkopolskie
97-216;ZagÛry;;;Czerniewice;tomaszowski;≥Ûdzkie
38-540;ZagÛrz;;;ZagÛrz;sanocki;podkarpackie
72-200;ZagÛrz;;;Nowogard;goleniowski;zachodniopomorskie
32-420;ZagÛrzany;;;GdÛw;wielicki;ma≥opolskie
38-333;ZagÛrzany;;;Gorlice;gorlicki;ma≥opolskie
05-079;ZagÛrze;;;HalinÛw;miÒski;mazowieckie
05-462;ZagÛrze;;;Wiπzowna;otwocki;mazowieckie
16-140;ZagÛrze;;;Korycin;sokÛlski;podlaskie
21-070;ZagÛrze;;;CycÛw;≥ÍczyÒski;lubelskie
24-200;ZagÛrze;;;Be≥øyce;lubelski;lubelskie
26-065;ZagÛrze;;;PiekoszÛw;kielecki;úwiÍtokrzyskie
26-120;ZagÛrze;;;Bliøyn;skarøyski;úwiÍtokrzyskie
26-140;ZagÛrze;;;£πczna;skarøyski;úwiÍtokrzyskie
26-432;ZagÛrze;;;Wieniawa;przysuski;mazowieckie
28-362;ZagÛrze;;;Nag≥owice;jÍdrzejowski;úwiÍtokrzyskie
28-440;ZagÛrze;;;Dzia≥oszyce;piÒczowski;úwiÍtokrzyskie
32-005;ZagÛrze;;;Niepo≥omice;wielicki;ma≥opolskie
32-555;ZagÛrze;;;Babice;chrzanowski;ma≥opolskie
34-106;ZagÛrze;;;Mucharz;wadowicki;ma≥opolskie
37-230;ZagÛrze;;;Jawornik Polski;przeworski;podkarpackie
39-224;ZagÛrze;;;Jod≥owa;dÍbicki;podkarpackie
42-253;ZagÛrze;;;JanÛw;czÍstochowski;úlπskie
42-320;ZagÛrze;;;Niegowa;myszkowski;úlπskie
66-016;ZagÛrze;;;CzerwieÒsk;zielonogÛrski;lubuskie
66-218;ZagÛrze;;;Lubrza;úwiebodziÒski;lubuskie
66-530;ZagÛrze;;;Drezdenko;strzelecko-drezdenecki;lubuskie
72-510;ZagÛrze;;;Wolin;kamieÒski;zachodniopomorskie
78-217;ZagÛrze;;;Bia≥ogard;bia≥ogardzki;zachodniopomorskie
96-128;ZagÛrze;;;S≥upia;skierniewicki;≥Ûdzkie
96-200;ZagÛrze;;;Rawa Mazowiecka;rawski;≥Ûdzkie
97-525;ZagÛrze;;;Wielgom≥yny;radomszczaÒski;≥Ûdzkie
97-540;ZagÛrze;;;Gidle;radomszczaÒski;≥Ûdzkie
98-420;ZagÛrze;;;Sokolniki;wieruszowski;≥Ûdzkie
26-120;ZagÛrze (Brzask);;;Bliøyn;skarøyski;úwiÍtokrzyskie
97-525;ZagÛrze (Grabowie);;;Wielgom≥yny;radomszczaÒski;≥Ûdzkie
24-200;ZagÛrze (Kolonia Druga);;;Be≥øyce;lubelski;lubelskie
24-200;ZagÛrze (Kolonia Pierwsza);;;Be≥øyce;lubelski;lubelskie
24-200;ZagÛrze (Kolonia Trzecia);;;Be≥øyce;lubelski;lubelskie
97-525;ZagÛrze (Niwa ZagÛrska);;;Wielgom≥yny;radomszczaÒski;≥Ûdzkie
58-321;ZagÛrze ålπskie;;;Walim;wa≥brzyski;dolnoúlπskie
97-525;ZagÛrze (Zawodzie);;;Wielgom≥yny;radomszczaÒski;≥Ûdzkie
76-231;ZagÛrzyca;;;Damnica;s≥upski;pomorskie
28-500;ZagÛrzyce;;;Kazimierza Wielka;kazimierski;úwiÍtokrzyskie
56-100;ZagÛrzyce;;;Wo≥Ûw;wo≥owski;dolnoúlπskie
73-154;ZagÛrzyce;;;£obez;≥obeski;zachodniopomorskie
99-200;ZagÛrzyce;;;PoddÍbice;poddÍbicki;≥Ûdzkie
32-091;ZagÛrzyce Dworskie;;;Micha≥owice;krakowski;ma≥opolskie
32-091;ZagÛrzyce Stare;;;Micha≥owice;krakowski;ma≥opolskie
76-231;ZagÛrzyczki;;;Damnica;s≥upski;pomorskie
76-150;ZagÛrzyn;;;Dar≥owo;s≥awieÒski;zachodniopomorskie
24-105;ZagÛüdü;;;BaranÛw;pu≥awski;lubelskie
09-230;Zagroba;;;Bielsk;p≥ocki;mazowieckie
23-465;Zagroble;;;Turobin;bi≥gorajski;lubelskie
18-411;Zagroby;;;åniadowo;≥omøyÒski;podlaskie
26-914;Zagroby;;;Magnuszew;kozienicki;mazowieckie
99-320;Zagroby;;;Øychlin;kutnowski;≥Ûdzkie
99-320;Zagroby (KÍdziory);;;Øychlin;kutnowski;≥Ûdzkie
99-320;Zagroby (Kozanki);;;Øychlin;kutnowski;≥Ûdzkie
18-300;Zagroby-£Ítownica;;;ZambrÛw;zambrowski;podlaskie
18-300;Zagroby-Zakrzewo;;;ZambrÛw;zambrowski;podlaskie
22-100;Zagroda;;;Che≥m;che≥mski;lubelskie
22-304;Zagroda;;;Siennica RÛøana;krasnostawski;lubelskie
07-132;Zagrodniki;;;£ochÛw;wÍgrowski;mazowieckie
97-438;Zagrodniki;;;Rusiec;be≥chatowski;≥Ûdzkie
59-516;Zagrodno;;;Zagrodno;z≥otoryjski;dolnoúlπskie
21-080;Zagrody;;;GarbÛw;lubelski;lubelskie
22-360;Zagrody;;;Rejowiec;che≥mski;lubelskie
23-450;Zagrody;;;Goraj;bi≥gorajski;lubelskie
24-103;Zagrody;;;Øyrzyn;pu≥awski;lubelskie
26-052;Zagrody;;;Nowiny;kielecki;úwiÍtokrzyskie
27-612;Zagrody;;;Wilczyce;sandomierski;úwiÍtokrzyskie
28-114;Zagrody;;;Gnojno;buski;úwiÍtokrzyskie
28-200;Zagrody;;;StaszÛw;staszowski;úwiÍtokrzyskie
78-314;Zagrody;;;S≥awoborze;úwidwiÒski;zachodniopomorskie
95-080;Zagrody;;;Tuszyn;≥Ûdzki wschodni;≥Ûdzkie
21-136;Zagrody £ukÛwieckie;;;Firlej;lubartowski;lubelskie
27-612;Zagrody (Przy≥ogi);;;Wilczyce;sandomierski;úwiÍtokrzyskie
23-450;Zagrody (ResztÛwka);;;Goraj;bi≥gorajski;lubelskie
27-612;Zagrody (Szczepie);;;Wilczyce;sandomierski;úwiÍtokrzyskie
26-052;Zagrody (ZgÛrsko);;;Nowiny;kielecki;úwiÍtokrzyskie
99-107;ZagrÛbki;;;Daszyna;≥Íczycki;≥Ûdzkie
